game_id,season,date,away_team,away_score,home_team,home_score,result
121303251049,1213,2013-03-25,MIA,108,ORL,94,0
121303251050,1213,2013-03-25,MEM,94,WAS,107,1
121303251051,1213,2013-03-25,DEN,86,NOH,110,1
121303251052,1213,2013-03-25,PHI,91,UTA,107,1
121303251053,1213,2013-03-25,LAL,103,GSW,109,1
121303261054,1213,2013-03-26,NYK,100,BOS,85,0
121303261055,1213,2013-03-26,MIN,105,DET,82,0
121303261056,1213,2013-03-26,LAC,102,DAL,109,1
121303271057,1213,2013-03-27,ORL,108,CHA,114,1
121303271058,1213,2013-03-27,BOS,93,CLE,92,0
121303271059,1213,2013-03-27,MIL,92,PHI,100,1
121303271060,1213,2013-03-27,ATL,107,TOR,88,0
121303271061,1213,2013-03-27,MEM,101,NYK,108,1
121303271062,1213,2013-03-27,MIA,97,CHI,101,1
121303271063,1213,2013-03-27,IND,100,HOU,91,0
121303271064,1213,2013-03-27,LAL,120,MIN,117,0
121303271065,1213,2013-03-27,LAC,105,NOH,91,0
121303271066,1213,2013-03-27,WAS,80,OKC,103,1
121303271067,1213,2013-03-27,DEN,99,SAS,100,1
121303271068,1213,2013-03-27,PHO,88,UTA,103,1
121303271069,1213,2013-03-27,SAC,105,GSW,98,0
121303271070,1213,2013-03-27,BRK,111,POR,93,0
121303281071,1213,2013-03-28,LAL,103,MIL,113,1
121303281072,1213,2013-03-28,IND,103,DAL,78,0
121303281073,1213,2013-03-28,SAC,117,PHO,103,0
121303291074,1213,2013-03-29,WAS,92,ORL,97,1
121303291075,1213,2013-03-29,ATL,107,BOS,118,1
121303291076,1213,2013-03-29,PHI,97,CLE,87,0
121303291077,1213,2013-03-29,TOR,99,DET,82,0
121303291078,1213,2013-03-29,CHA,102,NYK,111,1
121303291079,1213,2013-03-29,HOU,94,MEM,103,1
121303291080,1213,2013-03-29,OKC,93,MIN,101,1
121303291081,1213,2013-03-29,MIA,108,NOH,89,0
121303291082,1213,2013-03-29,LAC,102,SAS,104,1
121303291083,1213,2013-03-29,BRK,87,DEN,109,1
121303291084,1213,2013-03-29,UTA,105,POR,95,0
121303301085,1213,2013-03-30,CHI,98,DAL,100,1
121303301086,1213,2013-03-30,ORL,88,ATL,97,1
121303301087,1213,2013-03-30,LAC,81,HOU,98,1
121303301088,1213,2013-03-30,MEM,99,MIN,86,0
121303301089,1213,2013-03-30,CHA,92,PHI,100,1
121303301090,1213,2013-03-30,OKC,109,MIL,99,0
121303301091,1213,2013-03-30,BRK,107,UTA,116,1
121303301092,1213,2013-03-30,IND,112,PHO,104,0
121303301093,1213,2013-03-30,LAL,103,SAC,98,0
121303301094,1213,2013-03-30,POR,98,GSW,125,1
121303311095,1213,2013-03-31,CLE,92,NOH,112,1
121303311096,1213,2013-03-31,TOR,92,WAS,109,1
121303311097,1213,2013-03-31,DET,94,CHI,95,1
121303311098,1213,2013-03-31,MIA,88,SAS,86,0
121303311099,1213,2013-03-31,BOS,89,NYK,108,1
121304011100,1213,2013-04-01,DET,108,TOR,98,0
121304011101,1213,2013-04-01,CLE,94,ATL,102,1
121304011102,1213,2013-04-01,ORL,103,HOU,111,1
121304011103,1213,2013-04-01,SAS,90,MEM,92,1
121304011104,1213,2013-04-01,CHA,102,MIL,131,1
121304011105,1213,2013-04-01,BOS,100,MIN,110,1
121304011106,1213,2013-04-01,POR,102,UTA,112,1
121304011107,1213,2013-04-01,IND,109,LAC,106,0
121304021108,1213,2013-04-02,CHI,86,WAS,90,1
121304021109,1213,2013-04-02,NYK,102,MIA,90,0
121304021110,1213,2013-04-02,DAL,81,LAL,101,1
121304031111,1213,2013-04-03,NYK,95,ATL,82,0
121304031112,1213,2013-04-03,PHI,83,CHA,88,1
121304031113,1213,2013-04-03,BRK,113,CLE,95,0
121304031114,1213,2013-04-03,WAS,78,TOR,88,1
121304031115,1213,2013-04-03,DET,93,BOS,98,1
121304031116,1213,2013-04-03,MIN,107,MIL,98,0
121304031117,1213,2013-04-03,ORL,84,SAS,98,1
121304031118,1213,2013-04-03,DEN,113,UTA,96,0
121304031119,1213,2013-04-03,MEM,94,POR,76,0
121304031120,1213,2013-04-03,HOU,112,SAC,102,0
121304031121,1213,2013-04-03,NOH,88,GSW,98,1
121304031122,1213,2013-04-03,PHO,101,LAC,126,1
121304041123,1213,2013-04-04,CHI,92,BRK,90,0
121304041124,1213,2013-04-04,DAL,94,DEN,95,1
121304041125,1213,2013-04-04,SAS,88,OKC,100,1
121304051126,1213,2013-04-05,PHI,101,ATL,90,0
121304051127,1213,2013-04-05,CLE,97,BOS,91,0
121304051128,1213,2013-04-05,MIL,83,NYK,101,1
121304051129,1213,2013-04-05,MIA,89,CHA,79,0
121304051130,1213,2013-04-05,ORL,86,CHI,87,1
121304051131,1213,2013-04-05,OKC,97,IND,75,0
121304051132,1213,2013-04-05,TOR,95,MIN,93,0
121304051133,1213,2013-04-05,NOH,83,UTA,95,1
121304051134,1213,2013-04-05,GSW,111,PHO,107,0
121304051135,1213,2013-04-05,DAL,117,SAC,108,0
121304051136,1213,2013-04-05,MEM,84,LAL,86,1
121304051137,1213,2013-04-05,HOU,116,POR,98,0
121304061138,1213,2013-04-06,IND,85,WAS,104,1
121304061139,1213,2013-04-06,CHA,96,BRK,105,1
121304061140,1213,2013-04-06,PHI,87,MIA,106,1
121304061141,1213,2013-04-06,DET,101,MIN,107,1
121304061142,1213,2013-04-06,TOR,83,MIL,100,1
121304061143,1213,2013-04-06,ATL,97,SAS,99,1
121304061144,1213,2013-04-06,HOU,114,DEN,132,1
121304071145,1213,2013-04-07,NYK,125,OKC,120,0
121304071146,1213,2013-04-07,LAL,95,LAC,109,1
121304071147,1213,2013-04-07,WAS,96,BOS,107,1
121304071148,1213,2013-04-07,ORL,85,CLE,91,1
121304071149,1213,2013-04-07,MEM,89,SAC,87,0
121304071150,1213,2013-04-07,CHI,85,DET,99,1
121304071151,1213,2013-04-07,UTA,97,GSW,90,0
121304071152,1213,2013-04-07,NOH,95,PHO,92,0
121304071153,1213,2013-04-07,DAL,96,POR,91,0
121304091154,1213,2013-04-09,CLE,94,IND,99,1
121304091155,1213,2013-04-09,PHI,83,BRK,104,1
121304091156,1213,2013-04-09,MIL,83,MIA,94,1
121304091157,1213,2013-04-09,WAS,99,NYK,120,1
121304091158,1213,2013-04-09,TOR,101,CHI,98,0
121304091159,1213,2013-04-09,PHO,98,HOU,101,1
121304091160,1213,2013-04-09,CHA,75,MEM,94,1
121304091161,1213,2013-04-09,OKC,90,UTA,80,0
121304091162,1213,2013-04-09,MIN,89,GSW,105,1
121304091163,1213,2013-04-09,NOH,96,LAL,104,1
121304101164,1213,2013-04-10,DET,111,CLE,104,0
121304101165,1213,2013-04-10,MIL,103,ORL,113,1
121304101166,1213,2013-04-10,ATL,124,PHI,101,0
121304101167,1213,2013-04-10,MIA,103,WAS,98,0
121304101168,1213,2013-04-10,BRK,101,BOS,93,0
121304101169,1213,2013-04-10,PHO,102,DAL,91,0
121304101170,1213,2013-04-10,LAL,113,POR,106,0
121304101171,1213,2013-04-10,NOH,110,SAC,121,1
121304101172,1213,2013-04-10,SAS,86,DEN,96,1
121304101173,1213,2013-04-10,MIN,95,LAC,111,1
121304111174,1213,2013-04-11,NYK,111,CHI,118,1
121304111175,1213,2013-04-11,OKC,116,GSW,97,0
121304121176,1213,2013-04-12,BRK,117,IND,109,0
121304121177,1213,2013-04-12,CHI,88,TOR,97,1
121304121178,1213,2013-04-12,PHI,97,WAS,86,0
121304121179,1213,2013-04-12,MIL,104,ATL,109,1
121304121180,1213,2013-04-12,NYK,101,CLE,91,0
121304121181,1213,2013-04-12,CHA,93,DET,113,1
121304121182,1213,2013-04-12,BOS,101,MIA,109,1
121304121183,1213,2013-04-12,MEM,82,HOU,78,0
121304121184,1213,2013-04-12,LAC,96,NOH,93,0
121304121185,1213,2013-04-12,DEN,105,DAL,108,1
121304121186,1213,2013-04-12,SAC,101,SAS,108,1
121304121187,1213,2013-04-12,MIN,100,UTA,107,1
121304121188,1213,2013-04-12,OKC,106,POR,90,0
121304121189,1213,2013-04-12,GSW,116,LAL,118,1
121304131190,1213,2013-04-13,MIL,85,CHA,95,1
121304131191,1213,2013-04-13,BOS,120,ORL,88,0
121304131192,1213,2013-04-13,LAC,91,MEM,87,0
121304131193,1213,2013-04-13,PHO,93,MIN,105,1
121304141194,1213,2013-04-14,CHI,93,MIA,105,1
121304141195,1213,2013-04-14,IND,80,NYK,90,1
121304141196,1213,2013-04-14,CLE,77,PHI,91,1
121304141197,1213,2013-04-14,BRK,87,TOR,93,1
121304141198,1213,2013-04-14,POR,109,DEN,118,1
121304141199,1213,2013-04-14,DAL,107,NOH,89,0
121304141200,1213,2013-04-14,SAC,100,HOU,121,1
121304141201,1213,2013-04-14,SAS,86,LAL,91,1
121304151202,1213,2013-04-15,NYK,95,CHA,106,1
121304151203,1213,2013-04-15,MIA,96,CLE,95,0
121304151204,1213,2013-04-15,CHI,102,ORL,84,0
121304151205,1213,2013-04-15,WAS,101,BRK,106,1
121304151206,1213,2013-04-15,PHI,101,DET,109,1
121304151207,1213,2013-04-15,MEM,103,DAL,97,0
121304151208,1213,2013-04-15,DEN,112,MIL,111,0
121304151209,1213,2013-04-15,UTA,96,MIN,80,0
121304151210,1213,2013-04-15,SAC,95,OKC,104,1
121304151211,1213,2013-04-15,HOU,112,PHO,119,1
121304151212,1213,2013-04-15,SAS,106,GSW,116,1
121304161213,1213,2013-04-16,TOR,113,ATL,96,0
121304161214,1213,2013-04-16,POR,77,LAC,93,1
121304171215,1213,2013-04-17,DET,99,BRK,103,1
121304171216,1213,2013-04-17,CLE,98,CHA,105,1
121304171217,1213,2013-04-17,WAS,92,CHI,95,1
121304171218,1213,2013-04-17,NOH,87,DAL,99,1
121304171219,1213,2013-04-17,PHO,98,DEN,118,1
121304171220,1213,2013-04-17,PHI,105,IND,95,0
121304171221,1213,2013-04-17,UTA,70,MEM,86,1
121304171222,1213,2013-04-17,ORL,93,MIA,105,1
121304171223,1213,2013-04-17,ATL,92,NYK,98,1
121304171224,1213,2013-04-17,MIL,95,OKC,89,0
121304171225,1213,2013-04-17,MIN,108,SAS,95,0
121304171226,1213,2013-04-17,BOS,90,TOR,114,1
121304171227,1213,2013-04-17,HOU,95,LAL,99,1
121304171228,1213,2013-04-17,GSW,99,POR,88,0
121304171229,1213,2013-04-17,LAC,112,SAC,108,0
131410290001,1314,2013-10-29,ORL,87,IND,97,1
131410290002,1314,2013-10-29,CHI,95,MIA,107,1
131410290003,1314,2013-10-29,LAC,103,LAL,116,1
131410300004,1314,2013-10-30,BRK,94,CLE,98,1
131410300005,1314,2013-10-30,BOS,87,TOR,93,1
131410300006,1314,2013-10-30,MIA,110,PHI,114,1
131410300007,1314,2013-10-30,WAS,102,DET,113,1
131410300008,1314,2013-10-30,MIL,83,NYK,90,1
131410300009,1314,2013-10-30,IND,95,NOP,90,0
131410300010,1314,2013-10-30,ORL,115,MIN,120,1
131410300011,1314,2013-10-30,CHA,83,HOU,96,1
131410300012,1314,2013-10-30,MEM,94,SAS,101,1
131410300013,1314,2013-10-30,ATL,109,DAL,118,1
131410300014,1314,2013-10-30,OKC,101,UTA,98,0
131410300015,1314,2013-10-30,POR,91,PHO,104,1
131410300016,1314,2013-10-30,DEN,88,SAC,90,1
131410300017,1314,2013-10-30,LAL,94,GSW,125,1
131410310018,1314,2013-10-31,NYK,81,CHI,82,1
131410310019,1314,2013-10-31,GSW,115,LAC,126,1
131411010020,1314,2013-11-01,CLE,84,CHA,90,1
131411010021,1314,2013-11-01,NOP,90,ORL,110,1
131411010022,1314,2013-11-01,PHI,109,WAS,102,0
131411010023,1314,2013-11-01,TOR,95,ATL,102,1
131411010024,1314,2013-11-01,MIL,105,BOS,98,0
131411010025,1314,2013-11-01,MIA,100,BRK,101,1
131411010026,1314,2013-11-01,DAL,105,HOU,113,1
131411010027,1314,2013-11-01,DET,108,MEM,111,1
131411010028,1314,2013-11-01,OKC,81,MIN,100,1
131411010029,1314,2013-11-01,POR,113,DEN,98,0
131411010030,1314,2013-11-01,UTA,84,PHO,87,1
131411010031,1314,2013-11-01,LAC,110,SAC,101,0
131411010032,1314,2013-11-01,SAS,91,LAL,85,0
131411020033,1314,2013-11-02,CLE,74,IND,89,1
131411020034,1314,2013-11-02,CHI,104,PHI,107,1
131411020035,1314,2013-11-02,CHA,84,NOP,105,1
131411020036,1314,2013-11-02,MEM,99,DAL,111,1
131411020037,1314,2013-11-02,TOR,97,MIL,90,0
131411020038,1314,2013-11-02,HOU,104,UTA,93,0
131411020039,1314,2013-11-02,SAS,105,POR,115,1
131411020040,1314,2013-11-02,SAC,87,GSW,98,1
131411030041,1314,2013-11-03,BOS,77,DET,87,1
131411030042,1314,2013-11-03,WAS,93,MIA,103,1
131411030043,1314,2013-11-03,BRK,86,ORL,107,1
131411030044,1314,2013-11-03,PHO,96,OKC,103,1
131411030045,1314,2013-11-03,MIN,109,NYK,100,0
131411030046,1314,2013-11-03,ATL,103,LAL,105,1
131411040047,1314,2013-11-04,MIN,92,CLE,93,1
131411040048,1314,2013-11-04,GSW,110,PHI,90,0
131411040049,1314,2013-11-04,BOS,88,MEM,95,1
131411040050,1314,2013-11-04,HOU,118,LAC,137,1
131411050051,1314,2013-11-05,MIA,104,TOR,95,0
131411050052,1314,2013-11-05,UTA,88,BRK,104,1
131411050053,1314,2013-11-05,IND,99,DET,91,0
131411050054,1314,2013-11-05,CHA,102,NYK,97,0
131411050055,1314,2013-11-05,PHO,104,NOP,98,0
131411050056,1314,2013-11-05,LAL,104,DAL,123,1
131411050057,1314,2013-11-05,SAS,102,DEN,94,0
131411050058,1314,2013-11-05,HOU,116,POR,101,0
131411050059,1314,2013-11-05,ATL,105,SAC,100,0
131411060060,1314,2013-11-06,TOR,90,CHA,92,1
131411060061,1314,2013-11-06,CHI,80,IND,97,1
131411060062,1314,2013-11-06,LAC,90,ORL,98,1
131411060063,1314,2013-11-06,WAS,116,PHI,102,0
131411060064,1314,2013-11-06,UTA,87,BOS,97,1
131411060065,1314,2013-11-06,NOP,99,MEM,84,0
131411060066,1314,2013-11-06,CLE,104,MIL,109,1
131411060067,1314,2013-11-06,GSW,106,MIN,93,0
131411060068,1314,2013-11-06,PHO,96,SAS,99,1
131411060069,1314,2013-11-06,DAL,93,OKC,107,1
131411070070,1314,2013-11-07,LAC,97,MIA,102,1
131411070071,1314,2013-11-07,ATL,107,DEN,109,1
131411070072,1314,2013-11-07,LAL,99,HOU,98,0
131411080073,1314,2013-11-08,NYK,101,CHA,91,0
131411080074,1314,2013-11-08,TOR,84,IND,91,1
131411080075,1314,2013-11-08,BOS,91,ORL,89,0
131411080076,1314,2013-11-08,CLE,79,PHI,94,1
131411080077,1314,2013-11-08,BRK,108,WAS,112,1
131411080078,1314,2013-11-08,OKC,119,DET,110,0
131411080079,1314,2013-11-08,UTA,73,CHI,97,1
131411080080,1314,2013-11-08,DAL,108,MIN,116,1
131411080081,1314,2013-11-08,LAL,85,NOP,96,1
131411080082,1314,2013-11-08,GSW,74,SAS,76,1
131411080083,1314,2013-11-08,DEN,103,PHO,114,1
131411080084,1314,2013-11-08,SAC,91,POR,104,1
131411090085,1314,2013-11-09,UTA,91,TOR,115,1
131411090086,1314,2013-11-09,ORL,94,ATL,104,1
131411090087,1314,2013-11-09,IND,96,BRK,91,0
131411090088,1314,2013-11-09,PHI,125,CLE,127,1
131411090089,1314,2013-11-09,BOS,111,MIA,110,0
131411090090,1314,2013-11-09,LAC,107,HOU,94,0
131411090091,1314,2013-11-09,GSW,90,MEM,108,1
131411090092,1314,2013-11-09,DAL,91,MIL,83,0
131411090093,1314,2013-11-09,POR,96,SAC,85,0
131411100094,1314,2013-11-10,SAS,120,NYK,89,0
131411100095,1314,2013-11-10,WAS,105,OKC,106,1
131411100096,1314,2013-11-10,NOP,94,PHO,101,1
131411100097,1314,2013-11-10,MIN,113,LAL,90,0
131411110098,1314,2013-11-11,ATL,103,CHA,94,0
131411110099,1314,2013-11-11,MEM,79,IND,95,1
131411110100,1314,2013-11-11,SAS,109,PHI,85,0
131411110101,1314,2013-11-11,ORL,105,BOS,120,1
131411110102,1314,2013-11-11,CLE,81,CHI,96,1
131411110103,1314,2013-11-11,TOR,104,HOU,110,1
131411110104,1314,2013-11-11,DEN,100,UTA,81,0
131411110105,1314,2013-11-11,DET,103,POR,109,1
131411110106,1314,2013-11-11,MIN,107,LAC,109,1
131411120107,1314,2013-11-12,MIL,95,MIA,118,1
131411120108,1314,2013-11-12,WAS,95,DAL,105,1
131411120109,1314,2013-11-12,DET,95,GSW,113,1
131411120110,1314,2013-11-12,NOP,95,LAL,116,1
131411130111,1314,2013-11-13,MIL,91,ORL,94,1
131411130112,1314,2013-11-13,HOU,117,PHI,123,1
131411130113,1314,2013-11-13,CHA,89,BOS,83,0
131411130114,1314,2013-11-13,NYK,95,ATL,91,0
131411130115,1314,2013-11-13,TOR,103,MEM,87,0
131411130116,1314,2013-11-13,CLE,95,MIN,124,1
131411130117,1314,2013-11-13,WAS,79,SAS,92,1
131411130118,1314,2013-11-13,LAL,99,DEN,111,1
131411130119,1314,2013-11-13,NOP,105,UTA,111,1
131411130120,1314,2013-11-13,PHO,89,POR,90,1
131411130121,1314,2013-11-13,BRK,86,SAC,107,1
131411130122,1314,2013-11-13,OKC,103,LAC,111,1
131411140123,1314,2013-11-14,HOU,109,NYK,106,0
131411140124,1314,2013-11-14,OKC,115,GSW,116,1
131411150125,1314,2013-11-15,MIL,77,IND,104,1
131411150126,1314,2013-11-15,CHI,96,TOR,80,0
131411150127,1314,2013-11-15,PHI,103,ATL,113,1
131411150128,1314,2013-11-15,POR,109,BOS,96,0
131411150129,1314,2013-11-15,CHA,86,CLE,80,0
131411150130,1314,2013-11-15,DAL,104,MIA,110,1
131411150131,1314,2013-11-15,MIN,113,DEN,117,1
131411150132,1314,2013-11-15,BRK,100,PHO,98,0
131411150133,1314,2013-11-15,SAS,91,UTA,82,0
131411150134,1314,2013-11-15,MEM,89,LAL,86,0
131411150135,1314,2013-11-15,DET,97,SAC,90,0
131411160136,1314,2013-11-16,MIA,97,CHA,81,0
131411160137,1314,2013-11-16,DAL,108,ORL,100,0
131411160138,1314,2013-11-16,CLE,103,WAS,96,0
131411160139,1314,2013-11-16,ATL,110,NYK,90,0
131411160140,1314,2013-11-16,IND,94,CHI,110,1
131411160141,1314,2013-11-16,DEN,111,HOU,122,1
131411160142,1314,2013-11-16,BOS,88,MIN,106,1
131411160143,1314,2013-11-16,PHI,98,NOP,135,1
131411160144,1314,2013-11-16,OKC,92,MIL,79,0
131411160145,1314,2013-11-16,UTA,88,GSW,102,1
131411160146,1314,2013-11-16,BRK,103,LAC,110,1
131411170147,1314,2013-11-17,POR,118,TOR,110,0
131411170148,1314,2013-11-17,MEM,97,SAC,86,0
131411170149,1314,2013-11-17,DET,99,LAL,114,1
131411180150,1314,2013-11-18,POR,108,BRK,98,0
131411180151,1314,2013-11-18,CHA,81,CHI,86,1
131411180152,1314,2013-11-18,DEN,113,OKC,115,1
131411180153,1314,2013-11-18,PHI,94,DAL,97,1
131411180154,1314,2013-11-18,GSW,98,UTA,87,0
131411180155,1314,2013-11-18,MEM,106,LAC,102,0
131411190156,1314,2013-11-19,MIN,100,WAS,104,1
131411190157,1314,2013-11-19,NYK,86,DET,92,1
131411190158,1314,2013-11-19,ATL,88,MIA,104,1
131411190159,1314,2013-11-19,BOS,85,HOU,109,1
131411190160,1314,2013-11-19,PHO,104,SAC,107,1
131411200161,1314,2013-11-20,BRK,91,CHA,95,1
131411200162,1314,2013-11-20,WAS,98,CLE,91,0
131411200163,1314,2013-11-20,IND,103,NYK,96,0
131411200164,1314,2013-11-20,MIA,120,ORL,92,0
131411200165,1314,2013-11-20,TOR,108,PHI,98,0
131411200166,1314,2013-11-20,DET,85,ATL,93,1
131411200167,1314,2013-11-20,POR,91,MIL,82,0
131411200168,1314,2013-11-20,LAC,102,MIN,98,0
131411200169,1314,2013-11-20,UTA,98,NOP,105,1
131411200170,1314,2013-11-20,BOS,93,SAS,104,1
131411200171,1314,2013-11-20,SAC,113,PHO,106,0
131411200172,1314,2013-11-20,HOU,120,DAL,123,1
131411200173,1314,2013-11-20,MEM,88,GSW,81,0
131411210174,1314,2013-11-21,LAC,91,OKC,105,1
131411210175,1314,2013-11-21,CHI,87,DEN,97,1
131411220176,1314,2013-11-22,PHO,98,CHA,91,0
131411220177,1314,2013-11-22,MIL,107,PHI,115,1
131411220178,1314,2013-11-22,WAS,88,TOR,96,1
131411220179,1314,2013-11-22,IND,97,BOS,82,0
131411220180,1314,2013-11-22,ATL,96,DET,89,0
131411220181,1314,2013-11-22,SAS,102,MEM,86,0
131411220182,1314,2013-11-22,BRK,81,MIN,111,1
131411220183,1314,2013-11-22,CLE,100,NOP,104,1
131411220184,1314,2013-11-22,UTA,93,DAL,103,1
131411220185,1314,2013-11-22,CHI,95,POR,98,1
131411220186,1314,2013-11-22,GSW,95,LAL,102,1
131411230187,1314,2013-11-23,SAC,102,LAC,103,1
131411230188,1314,2013-11-23,PHI,98,IND,106,1
131411230189,1314,2013-11-23,NYK,89,WAS,98,1
131411230190,1314,2013-11-23,BOS,94,ATL,87,0
131411230191,1314,2013-11-23,ORL,99,MIA,101,1
131411230192,1314,2013-11-23,MIN,101,HOU,112,1
131411230193,1314,2013-11-23,CHA,96,MIL,72,0
131411230194,1314,2013-11-23,CLE,96,SAS,126,1
131411230195,1314,2013-11-23,DAL,100,DEN,102,1
131411230196,1314,2013-11-23,POR,113,GSW,101,0
131411240197,1314,2013-11-24,DET,109,BRK,97,0
131411240198,1314,2013-11-24,CHI,82,LAC,121,1
131411240199,1314,2013-11-24,PHO,104,ORL,96,0
131411240200,1314,2013-11-24,UTA,73,OKC,95,1
131411240201,1314,2013-11-24,SAC,86,LAL,100,1
131411250202,1314,2013-11-25,BOS,96,CHA,86,0
131411250203,1314,2013-11-25,MIN,84,IND,98,1
131411250204,1314,2013-11-25,MIL,94,DET,113,1
131411250205,1314,2013-11-25,PHO,92,MIA,107,1
131411250206,1314,2013-11-25,HOU,93,MEM,86,0
131411250207,1314,2013-11-25,DEN,110,DAL,96,0
131411250208,1314,2013-11-25,NOP,93,SAS,112,1
131411250209,1314,2013-11-25,CHI,83,UTA,89,1
131411250210,1314,2013-11-25,NYK,91,POR,102,1
131411260211,1314,2013-11-26,BRK,102,TOR,100,0
131411260212,1314,2013-11-26,LAL,111,WAS,116,1
131411260213,1314,2013-11-26,ORL,109,ATL,92,0
131411260214,1314,2013-11-26,GSW,102,NOP,101,0
131411270215,1314,2013-11-27,IND,99,CHA,74,0
131411270216,1314,2013-11-27,PHI,94,ORL,105,1
131411270217,1314,2013-11-27,MEM,100,BOS,93,0
131411270218,1314,2013-11-27,LAL,99,BRK,94,0
131411270219,1314,2013-11-27,MIA,95,CLE,84,0
131411270220,1314,2013-11-27,CHI,99,DET,79,0
131411270221,1314,2013-11-27,ATL,84,HOU,113,1
131411270222,1314,2013-11-27,WAS,100,MIL,92,0
131411270223,1314,2013-11-27,DEN,117,MIN,110,0
131411270224,1314,2013-11-27,SAS,88,OKC,94,1
131411270225,1314,2013-11-27,GSW,99,DAL,103,1
131411270226,1314,2013-11-27,POR,106,PHO,120,1
131411270227,1314,2013-11-27,NYK,80,LAC,93,1
131411290228,1314,2013-11-29,MIL,76,CHA,92,1
131411290229,1314,2013-11-29,SAS,109,ORL,91,0
131411290230,1314,2013-11-29,MIA,90,TOR,83,0
131411290231,1314,2013-11-29,DAL,87,ATL,88,1
131411290232,1314,2013-11-29,CLE,86,BOS,103,1
131411290233,1314,2013-11-29,LAL,106,DET,102,0
131411290234,1314,2013-11-29,BRK,95,HOU,114,1
131411290235,1314,2013-11-29,WAS,73,IND,93,1
131411290236,1314,2013-11-29,GSW,112,OKC,113,1
131411290237,1314,2013-11-29,NOP,121,PHI,105,0
131411290238,1314,2013-11-29,NYK,95,DEN,97,1
131411290239,1314,2013-11-29,PHO,112,UTA,101,0
131411290240,1314,2013-11-29,LAC,104,SAC,98,0
131411300241,1314,2013-11-30,ATL,101,WAS,108,1
131411300242,1314,2013-11-30,CHI,93,CLE,97,1
131411300243,1314,2013-11-30,BRK,97,MEM,88,0
131411300244,1314,2013-11-30,MIN,112,DAL,106,0
131411300245,1314,2013-11-30,HOU,112,SAS,106,0
131411300246,1314,2013-11-30,BOS,85,MIL,92,1
131411300247,1314,2013-11-30,UTA,112,PHO,104,0
131412010248,1314,2013-12-01,DEN,112,TOR,98,0
131412010249,1314,2013-12-01,PHI,100,DET,115,1
131412010250,1314,2013-12-01,IND,105,LAC,100,0
131412010251,1314,2013-12-01,CHA,98,MIA,99,1
131412010252,1314,2013-12-01,GSW,115,SAC,113,0
131412010253,1314,2013-12-01,MIN,103,OKC,113,1
131412010254,1314,2013-12-01,NOP,103,NYK,99,0
131412010255,1314,2013-12-01,POR,114,LAL,108,0
131412020256,1314,2013-12-02,ORL,80,WAS,98,1
131412020257,1314,2013-12-02,NOP,131,CHI,128,0
131412020258,1314,2013-12-02,ATL,100,SAS,102,1
131412020259,1314,2013-12-02,HOU,103,UTA,109,1
131412020260,1314,2013-12-02,IND,102,POR,106,1
131412030261,1314,2013-12-03,ORL,125,PHI,126,1
131412030262,1314,2013-12-03,MIL,100,BOS,108,1
131412030263,1314,2013-12-03,DEN,111,BRK,87,0
131412030264,1314,2013-12-03,DET,107,MIA,97,0
131412030265,1314,2013-12-03,PHO,91,MEM,110,1
131412030266,1314,2013-12-03,CHA,82,DAL,89,1
131412030267,1314,2013-12-03,OKC,97,SAC,95,0
131412030268,1314,2013-12-03,TOR,103,GSW,112,1
131412040269,1314,2013-12-04,DEN,88,CLE,98,1
131412040270,1314,2013-12-04,LAC,97,ATL,107,1
131412040271,1314,2013-12-04,PHO,97,HOU,88,0
131412040272,1314,2013-12-04,DET,105,MIL,98,0
131412040273,1314,2013-12-04,DAL,100,NOP,97,0
131412040274,1314,2013-12-04,IND,95,UTA,86,0
131412040275,1314,2013-12-04,OKC,104,POR,111,1
131412050276,1314,2013-12-05,NYK,113,BRK,83,0
131412050277,1314,2013-12-05,LAC,101,MEM,81,0
131412050278,1314,2013-12-05,MIA,87,CHI,107,1
131412060279,1314,2013-12-06,PHI,88,CHA,105,1
131412060280,1314,2013-12-06,MIL,109,WAS,105,0
131412060281,1314,2013-12-06,CLE,89,ATL,108,1
131412060282,1314,2013-12-06,DEN,98,BOS,106,1
131412060283,1314,2013-12-06,ORL,83,NYK,121,1
131412060284,1314,2013-12-06,GSW,83,HOU,105,1
131412060285,1314,2013-12-06,OKC,109,NOP,95,0
131412060286,1314,2013-12-06,TOR,97,PHO,106,1
131412060287,1314,2013-12-06,UTA,98,POR,130,1
131412060288,1314,2013-12-06,LAL,106,SAC,100,0
131412070289,1314,2013-12-07,DEN,103,PHI,92,0
131412070290,1314,2013-12-07,LAC,82,CLE,88,1
131412070291,1314,2013-12-07,DET,92,CHI,75,0
131412070292,1314,2013-12-07,GSW,108,MEM,82,0
131412070293,1314,2013-12-07,MIA,103,MIN,82,0
131412070294,1314,2013-12-07,BRK,90,MIL,82,0
131412070295,1314,2013-12-07,IND,111,SAS,100,0
131412070296,1314,2013-12-07,SAC,112,UTA,102,0
131412070297,1314,2013-12-07,DAL,108,POR,106,0
131412080298,1314,2013-12-08,BOS,114,NYK,73,0
131412080299,1314,2013-12-08,MIA,110,DET,95,0
131412080300,1314,2013-12-08,ORL,88,HOU,98,1
131412080301,1314,2013-12-08,IND,94,OKC,118,1
131412080302,1314,2013-12-08,TOR,106,LAL,94,0
131412090303,1314,2013-12-09,GSW,111,CHA,115,1
131412090304,1314,2013-12-09,LAC,94,PHI,83,0
